participant_id,language_group,german_level,learning_duration,start_time,end_time,trial,sentence,condition,expected,response,response_time,correct,Complexité,Ambiguité
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,42,Du räumst dein Zimmer auf,simple_non_ambiguous,grammatical,grammatical,4672,True,simple,non_ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,43,Er anruft mich jeden Sonntag,simple_ambiguous,ungrammatical,ungrammatical,5504,True,simple,ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,44,"Ich verstehe, dass du mitkommen willst",complex_non_ambiguous,grammatical,grammatical,4684,True,complex,non_ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,45,"Er ist müde, weil er hat spät ins Bett gegangen",complex_ambiguous,ungrammatical,ungrammatical,3831,True,complex,ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,46,"Sie kommt nicht, da sie ist sehr krank",complex_ambiguous,ungrammatical,ungrammatical,3171,True,complex,ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,47,Sie zeigt mir den Weg,simple_non_ambiguous,grammatical,grammatical,4321,True,simple,non_ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,48,Ich höre dir,simple_ambiguous,ungrammatical,ungrammatical,5413,True,simple,ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,49,Sie ankommen morgen,simple_ambiguous,ungrammatical,ungrammatical,5820,True,simple,ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,50,Er ruft mich jeden Sonntag an,simple_non_ambiguous,grammatical,grammatical,4820,True,simple,non_ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,51,Mach an das Licht!,simple_ambiguous,ungrammatical,ungrammatical,4322,True,simple,ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,52,Mit viel Freude hat die Großmutter die Schokolade gegessen,simple_non_ambiguous,grammatical,grammatical,4576,True,simple,non_ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,53,Er bringt sie die Zeitung,simple_ambiguous,ungrammatical,grammatical,4948,False,simple,ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,54,Ich schenke dir eine Blume,simple_non_ambiguous,grammatical,grammatical,3322,True,simple,non_ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,55,"Ich rufe dich an, sobald ich habe Zeit",complex_ambiguous,ungrammatical,ungrammatical,3026,True,complex,ambiguous
PMK8ABKMW1ZIP,pt,B1,,2026-01-10T12:32:02.360Z,2026-01-10T12:41:54.506Z,56,Sie aufmacht das Fenster,simple_ambiguous,ungrammatical,grammatical,4694,False,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,1,Mach das Licht an,simple_non_ambiguous,grammatical,ungrammatical,972,False,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,2,"Sie lachen, denn sie sind glücklich",complex_non_ambiguous,grammatical,grammatical,7472,True,complex,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,3,Wann kommst du in Berlin an?,simple_non_ambiguous,grammatical,grammatical,1777,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,4,Mit viel Freude hat die Großmutter die Schokolade gegessen,simple_non_ambiguous,grammatical,grammatical,1162,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,5,Der Spielerin gibt das Kind den Ball,simple_ambiguous,grammatical,grammatical,5938,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,6,Er bringt ihnen die Zeitung,simple_non_ambiguous,grammatical,grammatical,1872,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,7,Ich kann nicht einschlafen,simple_non_ambiguous,grammatical,grammatical,1839,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,8,"Wir wissen nicht, ob er bei der Prüfung betrogen hat.",complex_non_ambiguous,grammatical,grammatical,6074,True,complex,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,9,Wir geben ihr die Schlüssel,simple_non_ambiguous,grammatical,grammatical,2190,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,10,Den Ball jagt der Hund im Garten,simple_ambiguous,grammatical,grammatical,5330,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,11,"Er schläft, da er müde ist.",complex_non_ambiguous,grammatical,grammatical,5630,True,complex,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,12,"Ihr seid eingeladen, wenn Ihr Zeit habt",complex_non_ambiguous,grammatical,grammatical,5063,True,complex,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,13,Du räumst dein Zimmer auf,simple_non_ambiguous,grammatical,grammatical,2271,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,14,"Ich gehe raus, obwohl das Wetter schlecht ist.",complex_non_ambiguous,grammatical,grammatical,5233,True,complex,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,15,"Er ist müde, weil er hat spät ins Bett gegangen",complex_ambiguous,ungrammatical,ungrammatical,3111,True,complex,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,16,Ich gebe ihm das Buch,simple_non_ambiguous,grammatical,grammatical,3287,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,17,du aufräumst dein Zimmer.,simple_ambiguous,ungrammatical,grammatical,4770,False,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,18,"Sie lernt Deutsch, seit sie wohnt in Berlin",complex_ambiguous,ungrammatical,ungrammatical,4211,True,complex,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,19,Ich höre euch,simple_non_ambiguous,grammatical,grammatical,3669,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,20,Ich schenke dich eine Blume,simple_ambiguous,ungrammatical,ungrammatical,4397,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,21,Ich kann nicht schlafen ein.,simple_ambiguous,ungrammatical,ungrammatical,3760,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,22,Er bringt sie die Zeitung,simple_ambiguous,ungrammatical,grammatical,5744,False,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,23,Er anruft mich jeden Sonntag,simple_ambiguous,ungrammatical,ungrammatical,4786,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,24,"Er bleibt zu Hause, während seine arbeitet Frau",complex_ambiguous,ungrammatical,ungrammatical,2885,True,complex,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,25,"Sie kommt nicht, da sie ist sehr krank",complex_ambiguous,ungrammatical,ungrammatical,5112,True,complex,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,26,Die Großmutter hat die Schokolade gegessen,simple_non_ambiguous,grammatical,grammatical,3428,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,27,Er ruft mich jeden Sonntag an,simple_non_ambiguous,grammatical,grammatical,3559,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,28,Ich schenke dir eine Blume,simple_non_ambiguous,grammatical,grammatical,2689,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,29,Ich gebe er das Buch,simple_ambiguous,ungrammatical,ungrammatical,3930,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,30,Ich höre dir,simple_ambiguous,ungrammatical,grammatical,3484,False,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,31,Sie zeigt mir den Weg,simple_non_ambiguous,grammatical,grammatical,2583,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,32,Den Kater jagt der Hund,simple_ambiguous,grammatical,grammatical,5369,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,33,"Ich verstehe, dass du mitkommen willst",complex_non_ambiguous,grammatical,ungrammatical,6794,False,complex,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,34,Ich aufstehe jeden Tag um sieben Uhr,simple_ambiguous,ungrammatical,grammatical,4012,False,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,35,"Ich rufe dich an, sobald ich habe Zeit",complex_ambiguous,ungrammatical,ungrammatical,2610,True,complex,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,36,Sie macht das Fenster auf,simple_non_ambiguous,grammatical,grammatical,3411,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,37,"Er trinkt, weil er Durst hat",complex_non_ambiguous,grammatical,grammatical,4835,True,complex,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,38,"Wir fahren in Urlaub, nachdem wir haben gespart",complex_ambiguous,ungrammatical,ungrammatical,4876,True,complex,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,39,Sie liebt ihn,simple_non_ambiguous,grammatical,grammatical,4255,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,40,Wann ankommst du in Berlin?,simple_ambiguous,ungrammatical,ungrammatical,4847,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,41,Langsam fährt das Auto die Straße entlang,simple_non_ambiguous,grammatical,grammatical,3656,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,42,Sie aufmacht das Fenster,simple_ambiguous,ungrammatical,ungrammatical,5583,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,43,Er sieht mich,simple_non_ambiguous,grammatical,grammatical,2887,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,44,"Wir bleiben drinnen, falls es regnet heute",complex_non_ambiguous,ungrammatical,ungrammatical,6050,True,complex,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,45,Sie kommen morgen an,simple_non_ambiguous,grammatical,grammatical,3886,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,46,Sie zeigt mich den Weg,simple_ambiguous,ungrammatical,ungrammatical,3177,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,47,Er sieht mir,simple_ambiguous,ungrammatical,ungrammatical,4079,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,48,Wir geben sie die Schlüssel,simple_ambiguous,ungrammatical,ungrammatical,5281,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,49,Sie liebt er,simple_ambiguous,ungrammatical,ungrammatical,5055,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,50,Im Park spielen die Kinder Fußball,simple_non_ambiguous,grammatical,grammatical,4793,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,51,sie steht jeden Tag um sechs Uhr auf,simple_non_ambiguous,grammatical,grammatical,4333,True,simple,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,52,"Ich erkläre es, damit er es versteht",complex_non_ambiguous,grammatical,grammatical,5741,True,complex,non_ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,53,"Er kauft Blumen, bevor er geht nach Hause",complex_ambiguous,ungrammatical,ungrammatical,4494,True,complex,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,54,Sie ankommen morgen,simple_ambiguous,ungrammatical,ungrammatical,3446,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,55,Mach an das Licht!,simple_ambiguous,ungrammatical,ungrammatical,3344,True,simple,ambiguous
PMK8ABKMXTKN2,pt,B1,,2026-01-10T12:32:02.361Z,2026-01-10T12:41:20.187Z,56,Den Alien erschreckt das Kind,simple_ambiguous,grammatical,grammatical,5288,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,1,Ich höre euch,simple_non_ambiguous,grammatical,grammatical,3119,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,2,Der Spielerin gibt das Kind den Ball,simple_ambiguous,grammatical,ungrammatical,3969,False,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,3,Den Kater jagt der Hund,simple_ambiguous,grammatical,ungrammatical,5175,False,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,4,Den Ball jagt der Hund im Garten,simple_ambiguous,grammatical,grammatical,3631,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,5,"Er ist müde, weil er hat spät ins Bett gegangen",complex_ambiguous,ungrammatical,ungrammatical,5482,True,complex,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,6,"Er bleibt zu Hause, während seine arbeitet Frau",complex_ambiguous,ungrammatical,ungrammatical,5754,True,complex,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,7,Ich gebe ihm das Buch,simple_non_ambiguous,grammatical,grammatical,2730,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,8,Ich aufstehe jeden Tag um sieben Uhr,simple_ambiguous,ungrammatical,ungrammatical,5260,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,9,Ich schenke dich eine Blume,simple_ambiguous,ungrammatical,ungrammatical,3816,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,10,Sie ankommen morgen,simple_ambiguous,ungrammatical,ungrammatical,4531,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,11,Mach an das Licht!,simple_ambiguous,ungrammatical,ungrammatical,3990,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,12,sie steht jeden Tag um sechs Uhr auf,simple_non_ambiguous,grammatical,grammatical,2151,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,13,Sie zeigt mich den Weg,simple_ambiguous,ungrammatical,ungrammatical,5098,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,14,Die Großmutter hat die Schokolade gegessen,simple_non_ambiguous,grammatical,grammatical,4141,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,15,Wann ankommst du in Berlin?,simple_ambiguous,ungrammatical,grammatical,5280,False,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,16,Ich höre dir,simple_ambiguous,ungrammatical,grammatical,3704,False,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,17,Ich kann nicht schlafen ein.,simple_ambiguous,ungrammatical,ungrammatical,5394,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,18,Wir geben ihr die Schlüssel,simple_non_ambiguous,grammatical,grammatical,4479,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,19,"Ich verstehe, dass du mitkommen willst",complex_non_ambiguous,grammatical,grammatical,5964,True,complex,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,20,Er ruft mich jeden Sonntag an,simple_non_ambiguous,grammatical,grammatical,3774,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,21,Sie aufmacht das Fenster,simple_ambiguous,ungrammatical,grammatical,3436,False,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,22,"Er schläft, da er müde ist.",complex_non_ambiguous,grammatical,grammatical,5708,True,complex,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,23,Sie liebt er,simple_ambiguous,ungrammatical,ungrammatical,5219,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,24,Sie macht das Fenster auf,simple_non_ambiguous,grammatical,grammatical,4315,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,25,"Sie lernt Deutsch, seit sie wohnt in Berlin",complex_ambiguous,ungrammatical,ungrammatical,5805,True,complex,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,26,Mach das Licht an,simple_non_ambiguous,grammatical,grammatical,4115,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,27,Er sieht mir,simple_ambiguous,ungrammatical,ungrammatical,5158,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,28,Wann kommst du in Berlin an?,simple_non_ambiguous,grammatical,grammatical,3572,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,29,du aufräumst dein Zimmer.,simple_ambiguous,ungrammatical,ungrammatical,3421,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,30,Er sieht mich,simple_non_ambiguous,grammatical,grammatical,3245,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,31,"Er kauft Blumen, bevor er geht nach Hause",complex_ambiguous,ungrammatical,ungrammatical,4796,True,complex,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,32,"Sie kommt nicht, da sie ist sehr krank",complex_ambiguous,ungrammatical,ungrammatical,6016,True,complex,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,33,"Ich rufe dich an, sobald ich habe Zeit",complex_ambiguous,ungrammatical,ungrammatical,4080,True,complex,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,34,"Wir bleiben drinnen, falls es regnet heute",complex_non_ambiguous,ungrammatical,ungrammatical,5345,True,complex,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,35,Langsam fährt das Auto die Straße entlang,simple_non_ambiguous,grammatical,grammatical,4642,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,36,Im Park spielen die Kinder Fußball,simple_non_ambiguous,grammatical,grammatical,3971,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,37,Er bringt ihnen die Zeitung,simple_non_ambiguous,grammatical,grammatical,2893,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,38,Wir geben sie die Schlüssel,simple_ambiguous,ungrammatical,ungrammatical,3636,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,39,Sie liebt ihn,simple_non_ambiguous,grammatical,grammatical,3142,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,40,"Wir wissen nicht, ob er bei der Prüfung betrogen hat.",complex_non_ambiguous,grammatical,grammatical,4402,True,complex,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,41,Du räumst dein Zimmer auf,simple_non_ambiguous,grammatical,grammatical,3549,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,42,Ich kann nicht einschlafen,simple_non_ambiguous,grammatical,grammatical,3341,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,43,Ich gebe er das Buch,simple_ambiguous,ungrammatical,ungrammatical,3391,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,44,Ich schenke dir eine Blume,simple_non_ambiguous,grammatical,grammatical,3956,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,45,"Ihr seid eingeladen, wenn Ihr Zeit habt",complex_non_ambiguous,grammatical,grammatical,5862,True,complex,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,46,"Ich gehe raus, obwohl das Wetter schlecht ist.",complex_non_ambiguous,grammatical,grammatical,5096,True,complex,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,47,Sie zeigt mir den Weg,simple_non_ambiguous,grammatical,ungrammatical,3061,False,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,48,Mit viel Freude hat die Großmutter die Schokolade gegessen,simple_non_ambiguous,grammatical,grammatical,4131,True,simple,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,49,"Er trinkt, weil er Durst hat",complex_non_ambiguous,grammatical,ungrammatical,4361,False,complex,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,50,Den Alien erschreckt das Kind,simple_ambiguous,grammatical,grammatical,4432,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,51,"Sie lachen, denn sie sind glücklich",complex_non_ambiguous,grammatical,ungrammatical,5298,False,complex,non_ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,52,"Wir fahren in Urlaub, nachdem wir haben gespart",complex_ambiguous,ungrammatical,ungrammatical,3540,True,complex,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,53,Er bringt sie die Zeitung,simple_ambiguous,ungrammatical,ungrammatical,3813,True,simple,ambiguous
PMK8ABKMYXZ17,pt,B1,,2026-01-10T12:32:02.362Z,2026-01-10T12:41:27.696Z,54,Er anruft mich jeden Sonntag,simple_ambiguous,ungrammatical,grammatical,4601,False,simple,ambiguous
